
在位置 75265 发现不同:  文件1: 95.285 文件2: 102.145
在位置 75266 发现不同:  文件1: 86.5248 文件2: 29.5818
在位置 75267 发现不同:  文件1: 28.1704 文件2: 45.5505
在位置 75348 发现不同:  文件1: 142.515 文件2: 140.631
在位置 75349 发现不同:  文件1: 82.8497 文件2: 96.1745
在位置 75350 发现不同:  文件1: 156.693 文件2: 16.1863
在位置 75351 发现不同:  文件1: 159.742 文件2: 35.8045
在位置 75432 发现不同:  文件1: 145.951 文件2: 142.329
在位置 75433 发现不同:  文件1: 89.2527 文件2: 99.1569
在位置 75434 发现不同:  文件1: 15.8923 文件2: 20.2931
在位置 75435 发现不同:  文件1: 27.2312 文件2: 40.4706
在位置 75516 发现不同:  文件1: 161.996 文件2: 147.93
在位置 75517 发现不同:  文件1: 94.9645 文件2: 106.873
在位置 75518 发现不同:  文件1: 155.948 文件2: 28.5337
在位置 75519 发现不同:  文件1: 142.445 文件2: 37.7421
在位置 75600 发现不同:  文件1: 178 文件2: 160.063
在位置 75601 发现不同:  文件1: 99.1602 文件2: 109.355
在位置 75602 发现不同:  文件1: 33.1396 文件2: 33.5471
在位置 75603 发现不同:  文件1: 24.0442 文件2: 47.2574
在位置 75685 发现不同:  文件1: 81.2202 文件2: 109.979
在位置 75686 发现不同:  文件1: 190.053 文件2: 24.9171
在位置 75687 发现不同:  文件1: 167.505 文件2: 42.3061
在位置 75768 发现不同:  文件1: 170.903 文件2: 181.285
在位置 75769 发现不同:  文件1: 90.6526 文件2: 111.626
在位置 75770 发现不同:  文件1: 76.4137 文件2: 39.3084
在位置 75771 发现不同:  文件1: 20.2086 文件2: 45.803
在位置 75852 发现不同:  文件1: 182.434 文件2: 187.074
在位置 75853 发现不同:  文件1: 93.1515 文件2: 112.917
在位置 75854 发现不同:  文件1: 148.36 文件2: 26.9818
在位置 75855 发现不同:  文件1: 177.969 文件2: 46.7697
在位置 75936 发现不同:  文件1: 199.13 文件2: 188.801
在位置 75937 发现不同:  文件1: 87.5787 文件2: 112.821
在位置 75938 发现不同:  文件1: 36.1891 文件2: 25.8487
在位置 75939 发现不同:  文件1: 67.8204 文件2: 47.7
在位置 76020 发现不同:  文件1: 202.945 文件2: 199.662
在位置 76021 发现不同:  文件1: 92.5554 文件2: 106.167
在位置 76022 发现不同:  文件1: 177.611 文件2: 47.5169
在位置 76023 发现不同:  文件1: 173.664 文件2: 66.0452
在位置 76104 发现不同:  文件1: 209.414 文件2: 208.581
在位置 76105 发现不同:  文件1: 90.5946 文件2: 102.694
在位置 76106 发现不同:  文件1: 71.6801 文件2: 58.2682
在位置 76107 发现不同:  文件1: 63.5795 文件2: 72.2525
在位置 76188 发现不同:  文件1: 223.464 文件2: 219.56
在位置 76189 发现不同:  文件1: 94.029 文件2: 102.582
在位置 76190 发现不同:  文件1: 180.471 文件2: 65.2358
在位置 76191 发现不同:  文件1: 180.782 文件2: 74.8364
在位置 76272 发现不同:  文件1: 233.396 文件2: 225.805
在位置 76273 发现不同:  文件1: 91.4285 文件2: 103.813
在位置 76274 发现不同:  文件1: 73.5736 文件2: 62.4869
在位置 76275 发现不同:  文件1: 85.4314 文件2: 73.3413
在位置 76356 发现不同:  文件1: 237.017 文件2: 231.484
在位置 76357 发现不同:  文件1: 91.2052 文件2: 104.66
在位置 76358 发现不同:  文件1: 181.93 文件2: 59.207
在位置 76359 发现不同:  文件1: 172.312 文件2: 66.3587
在位置 76440 发现不同:  文件1: 229.53 文件2: 246.099
在位置 76441 发现不同:  文件1: 102.372 文件2: 103.811
在位置 76442 发现不同:  文件1: 62.92 文件2: 32.2386
在位置 76443 发现不同:  文件1: 30.5258 文件2: 61.6247
在位置 76524 发现不同:  文件1: 257.998 文件2: 260.184
在位置 76525 发现不同:  文件1: 98.3387 文件2: 103.764
在位置 76526 发现不同:  文件1: 146.877 文件2: 33.6318
在位置 76527 发现不同:  文件1: 164.681 文件2: 60.9812
在位置 76608 发现不同:  文件1: 259.287 文件2: 264.873
在位置 76609 发现不同:  文件1: 97.6615 文件2: 98.2269
在位置 76610 发现不同:  文件1: 16.1915 文件2: 30.3166
在位置 76611 发现不同:  文件1: 34.1897 文件2: 48.9786
在位置 76692 发现不同:  文件1: 272.168 文件2: 269.95
在位置 76693 发现不同:  文件1: 95.9062 文件2: 90.5284
在位置 76694 发现不同:  文件1: 167.346 文件2: 17.8077
在位置 76695 发现不同:  文件1: 171.949 文件2: 31.9625
在位置 76776 发现不同:  文件1: 279.227 文件2: 272.005
在位置 76777 发现不同:  文件1: 89.8145 文件2: 90.756
在位置 76778 发现不同:  文件1: 44.1935 文件2: 20.5775
在位置 76779 发现不同:  文件1: 20.9485 文件2: 33.4338
在位置 76860 发现不同:  文件1: 279.622 文件2: 288.576
在位置 76861 发现不同:  文件1: 89.2732 文件2: 97.8521
在位置 76862 发现不同:  文件1: 166.246 文件2: 12.8217
在位置 76863 发现不同:  文件1: 162.777 文件2: 16.5005
在位置 76945 发现不同:  文件1: 88.9634 文件2: 98.0112
在位置 76946 发现不同:  文件1: 51.8127 文件2: 12.5637
在位置 76947 发现不同:  文件1: 35.8179 文件2: 15.6603
在位置 77028 发现不同:  文件1: 296.054 文件2: 292.234
在位置 77029 发现不同:  文件1: 88.7789 文件2: 97.1951
在位置 77030 发现不同:  文件1: 165.365 文件2: 23.9211
在位置 77031 发现不同:  文件1: 181.282 文件2: 34.6609
在位置 77112 发现不同:  文件1: 300.198 文件2: 302.938
在位置 77113 发现不同:  文件1: 80.6645 文件2: 101.406
在位置 77114 发现不同:  文件1: 41.4316 文件2: 23.3589
在位置 77115 发现不同:  文件1: 56.4154 文件2: 55.7892
在位置 77196 发现不同:  文件1: 308.226 文件2: 316.228
在位置 77197 发现不同:  文件1: 96.6267 文件2: 90.7121
在位置 77198 发现不同:  文件1: 160.837 文件2: 25.2586
在位置 77199 发现不同:  文件1: 160.002 文件2: 51.559
在位置 77280 发现不同:  文件1: 316.97 文件2: 324.97
在位置 77281 发现不同:  文件1: 96.4658 文件2: 91.1681
在位置 77282 发现不同:  文件1: 18.8146 文件2: 24.2175
在位置 77283 发现不同:  文件1: 23.9335 文件2: 52.2913
在位置 77365 发现不同:  文件1: 80.7585 文件2: 101.952
在位置 77366 发现不同:  文件1: 168.574 文件2: 41.9075
在位置 77367 发现不同:  文件1: 157.726 文件2: 39.5214
在位置 77448 发现不同:  文件1: 344.933 文件2: 348.335
在位置 77449 发现不同:  文件1: 87.4025 文件2: 98.7039
在位置 77450 发现不同:  文件1: 25.1743 文件2: 28.0914
在位置 77451 发现不同:  文件1: 29.5224 文件2: 23.9412
在位置 77532 发现不同:  文件1: 345.813 文件2: 357.133
在位置 77533 发现不同:  文件1: 87.6963 文件2: 97.7209
在位置 77534 发现不同:  文件1: 146.859 文件2: 38.9758
在位置 77535 发现不同:  文件1: 152.506 文件2: 20.9178
在位置 77616 发现不同:  文件1: 356.122 文件2: 372.221
在位置 77617 发现不同:  文件1: 100.719 文件2: 98.8143
在位置 77618 发现不同:  文件1: 7.87939 文件2: 67.2443
在位置 77619 发现不同:  文件1: 53.9864 文件2: 23.671
在位置 77700 发现不同:  文件1: 365.186 文件2: 374.997
在位置 77701 发现不同:  文件1: 89.1443 文件2: 100.39
在位置 77702 发现不同:  文件1: 166.303 文件2: 73.553
在位置 77703 发现不同:  文件1: 150.849 文件2: 24.5848
在位置 77784 发现不同:  文件1: 376.638 文件2: 374.588
在位置 77785 发现不同:  文件1: 85.5615 文件2: 101.296
在位置 77786 发现不同:  文件1: 56.37 文件2: 74.1095
在位置 77787 发现不同:  文件1: 26.812 文件2: 24.5902
在位置 77868 发现不同:  文件1: 376.499 文件2: 375.413
在位置 77869 发现不同:  文件1: 88.4396 文件2: 100.959
在位置 77870 发现不同:  文件1: 171.657 文件2: 77.3036
在位置 77871 发现不同:  文件1: 184.081 文件2: 23.2339
在位置 77952 发现不同:  文件1: 393.9 文件2: 387.643
在位置 77953 发现不同:  文件1: 89.1442 文件2: 99.4188
在位置 77954 发现不同:  文件1: 74.0426 文件2: 58.4217
在位置 77955 发现不同:  文件1: 74.1966 文件2: 23.1799
在位置 78036 发现不同:  文件1: 393.392 文件2: 397.048
在位置 78037 发现不同:  文件1: 90.9649 文件2: 99.5583
在位置 78038 发现不同:  文件1: 194.36 文件2: 44.5609
在位置 78039 发现不同:  文件1: 195.019 文件2: 20.2594
在位置 78120 发现不同:  文件1: 405.507 文件2: 410.065
在位置 78121 发现不同:  文件1: 85.9577 文件2: 97.3002
在位置 78122 发现不同:  文件1: 71.9577 文件2: 19.8698
在位置 78123 发现不同:  文件1: 70.8847 文件2: 14.6558
在位置 78204 发现不同:  文件1: 407.189 文件2: 410.442
在位置 78205 发现不同:  文件1: 80.6962 文件2: 97.3683
在位置 78206 发现不同:  文件1: 183.044 文件2: 19.3777
在位置 78207 发现不同:  文件1: 176.635 文件2: 14.4564
在位置 78288 发现不同:  文件1: 418.904 文件2: 411.144
在位置 78289 发现不同:  文件1: 78.657 文件2: 97.1889
在位置 78290 发现不同:  文件1: 50.8635 文件2: 22.8232
在位置 78291 发现不同:  文件1: 51.1022 文件2: 15.3575
在位置 78372 发现不同:  文件1: 416.51 文件2: 417.196
在位置 78373 发现不同:  文件1: 90.2199 文件2: 103.797
在位置 78374 发现不同:  文件1: 175.281 文件2: 39.985
在位置 78375 发现不同:  文件1: 152.24 文件2: 73.1467
在位置 78456 发现不同:  文件1: 420.499 文件2: 421.919
在位置 78457 发现不同:  文件1: 108.404 文件2: 102.34
在位置 78458 发现不同:  文件1: 37.7134 文件2: 54.9159
在位置 78459 发现不同:  文件1: 39.6441 文件2: 76.1899
在位置 78540 发现不同:  文件1: 452.889 文件2: 434.55
在位置 78541 发现不同:  文件1: 104.181 文件2: 100.591
在位置 78542 发现不同:  文件1: 164.97 文件2: 38.031
在位置 78543 发现不同:  文件1: 155.154 文件2: 67.908
在位置 78624 发现不同:  文件1: 453.038 文件2: 446.189
在位置 78625 发现不同:  文件1: 104.207 文件2: 98.7843
在位置 78626 发现不同:  文件1: 37.9203 文件2: 19.2484
在位置 78627 发现不同:  文件1: 26.9573 文件2: 57.9817
在位置 78708 发现不同:  文件1: 472.308 文件2: 459.032
在位置 78709 发现不同:  文件1: 99.57 文件2: 88.7312
在位置 78710 发现不同:  文件1: 155.392 文件2: 30.8868
在位置 78711 发现不同:  文件1: 166.55 文件2: 76.3485
在位置 78792 发现不同:  文件1: 477.888 文件2: 469.139
在位置 78793 发现不同:  文件1: 95.3943 文件2: 87.6365
在位置 78794 发现不同:  文件1: 28.8473 文件2: 41.0752
在位置 78795 发现不同:  文件1: 21.0526 文件2: 74.0585
在位置 78876 发现不同:  文件1: 467.512 文件2: 479.421
在位置 78877 发现不同:  文件1: 82.5323 文件2: 91.2094
在位置 78878 发现不同:  文件1: 158.929 文件2: 61.3525
在位置 78879 发现不同:  文件1: 152.256 文件2: 74.2601
在位置 78960 发现不同:  文件1: 488.018 文件2: 484.602
在位置 78961 发现不同:  文件1: 90.6576 文件2: 94.5577
在位置 78962 发现不同:  文件1: 22.813 文件2: 58.115
在位置 78963 发现不同:  文件1: 11.0303 文件2: 76.7932
在位置 79044 发现不同:  文件1: 492.242 文件2: 490.664
在位置 79045 发现不同:  文件1: 82.3946 文件2: 98.2857
在位置 79046 发现不同:  文件1: 145.239 文件2: 64.7488
在位置 79047 发现不同:  文件1: 152.608 文件2: 85.9022
在位置 79128 发现不同:  文件1: 501.764 文件2: 495.111
在位置 79129 发现不同:  文件1: 86.9842 文件2: 99.6844
在位置 79130 发现不同:  文件1: 32.266 文件2: 65.8306
在位置 79131 发现不同:  文件1: 43.8711 文件2: 88.8191
在位置 79212 发现不同:  文件1: 510.922 文件2: 504.863
在位置 79214 发现不同:  文件1: 163.868 文件2: 56.3999
在位置 79215 发现不同:  文件1: 173.252 文件2: 80.8236
在位置 79296 发现不同:  文件1: 520.139 文件2: 523.021
在位置 79297 发现不同:  文件1: 98.762 文件2: 102.654
在位置 79298 发现不同:  文件1: 33.6359 文件2: 26.3623
在位置 79299 发现不同:  文件1: 45.3048 文件2: 51.28
在位置 79380 发现不同:  文件1: 530.893 文件2: 530.341
在位置 79381 发现不同:  文件1: 96.452 文件2: 105.982
在位置 79382 发现不同:  文件1: 171.857 文件2: 17.828
在位置 79383 发现不同:  文件1: 162.56 文件2: 38.3234
在位置 79464 发现不同:  文件1: 539.251 文件2: 530.828
在位置 79465 发现不同:  文件1: 104.537 文件2: 98.951
在位置 79466 发现不同:  文件1: 43.6246 文件2: 13.0266
在位置 79467 发现不同:  文件1: 35.0287 文件2: 21.8541
在位置 79548 发现不同:  文件1: 546.097 文件2: 540.73
在位置 79549 发现不同:  文件1: 85.0868 文件2: 103.03
在位置 79550 发现不同:  文件1: 157.446 文件2: 36.3754
在位置 79551 发现不同:  文件1: 172.39 文件2: 41.8451
在位置 79632 发现不同:  文件1: 543.958 文件2: 542.551
在位置 79633 发现不同:  文件1: 84.7679 文件2: 102.016
在位置 79634 发现不同:  文件1: 56.2734 文件2: 39.632
在位置 79635 发现不同:  文件1: 48.1902 文件2: 42.8112
在位置 79716 发现不同:  文件1: 549.037 文件2: 556.267
在位置 79717 发现不同:  文件1: 91.3994 文件2: 101.113
在位置 79718 发现不同:  文件1: 175.147 文件2: 27.5061
在位置 79719 发现不同:  文件1: 180.42 文件2: 32.6562
在位置 79800 发现不同:  文件1: 555.721 文件2: 568.428
在位置 79801 发现不同:  文件1: 85.3054 文件2: 101.288
在位置 79802 发现不同:  文件1: 48.4617 文件2: 38.6799
在位置 79803 发现不同:  文件1: 61.7322 文件2: 32.5492
在位置 79884 发现不同:  文件1: 578.028 文件2: 570.916
在位置 79885 发现不同:  文件1: 102.826 文件2: 102.471
在位置 79886 发现不同:  文件1: 163.772 文件2: 42.7932
在位置 79887 发现不同:  文件1: 171.456 文件2: 34.3734
在位置 79968 发现不同:  文件1: 587.334 文件2: 573.97
在位置 79969 发现不同:  文件1: 105.12 文件2: 103.478
在位置 79970 发现不同:  文件1: 21.2648 文件2: 50.7407
在位置 79971 发现不同:  文件1: 38.271 文件2: 36.6533
在位置 80052 发现不同:  文件1: 600.954 文件2: 575.661
在位置 80053 发现不同:  文件1: 89.5017 文件2: 101.568
在位置 80054 发现不同:  文件1: 166.785 文件2: 54.0103
在位置 80055 发现不同:  文件1: 153.772 文件2: 30.5265
在位置 80136 发现不同:  文件1: 609.967 文件2: 584.073
在位置 80137 发现不同:  文件1: 93.2079 文件2: 101.428
在位置 80138 发现不同:  文件1: 37.6614 文件2: 40.0042
在位置 80139 发现不同:  文件1: 27.8497 文件2: 27.2508
在位置 80220 发现不同:  文件1: 608.112 文件2: 592.702
在位置 80221 发现不同:  文件1: 78.2644 文件2: 99.4395
在位置 80222 发现不同:  文件1: 165.845 文件2: 64.085
在位置 80223 发现不同:  文件1: 164.698 文件2: 39.9492
在位置 80304 发现不同:  文件1: 615.21 文件2: 610.505
在位置 80305 发现不同:  文件1: 80.0005 文件2: 102.051
在位置 80306 发现不同:  文件1: 49.0466 文件2: 59.4944
在位置 80307 发现不同:  文件1: 42.0353 文件2: 39.3977
在位置 80388 发现不同:  文件1: 606.703 文件2: 627.808
在位置 80389 发现不同:  文件1: 77.9518 文件2: 99.3889
在位置 80390 发现不同:  文件1: 166.477 文件2: 22.5331
在位置 80391 发现不同:  文件1: 169.039 文件2: 22.9679
在位置 80472 发现不同:  文件1: 615.091 文件2: 628.609
在位置 80473 发现不同:  文件1: 76.4295 文件2: 99.3178
在位置 80474 发现不同:  文件1: 41.5967 文件2: 22.0424
在位置 80475 发现不同:  文件1: 73.3031 文件2: 23.899
在位置 80556 发现不同:  文件1: 637.372 文件2: 636.113
在位置 80557 发现不同:  文件1: 103.878 文件2: 94.0946
在位置 80558 发现不同:  文件1: 155.277 文件2: 7.315
在位置 80559 发现不同:  文件1: 163.903 文件2: 13.7596
在位置 80640 发现不同:  文件1: 7.6226 文件2: 9.04249
在位置 80641 发现不同:  文件1: 113.361 文件2: 95.8419
在位置 80642 发现不同:  文件1: 40.8521 文件2: 18.1644
在位置 80643 发现不同:  文件1: 44.8029 文件2: 44.0877
在位置 80724 发现不同:  文件1: 24.6734 文件2: 9.90943
在位置 80725 发现不同:  文件1: 91.694 文件2: 95.5332
在位置 80726 发现不同:  文件1: 170.454 文件2: 19.6925
在位置 80727 发现不同:  文件1: 151.713 文件2: 46.8976
在位置 80808 发现不同:  文件1: 23.5148 文件2: 15.1797
在位置 80809 发现不同:  文件1: 95.2863 文件2: 98.8794
在位置 80810 发现不同:  文件1: 28.9833 文件2: 30.3563
在位置 80811 发现不同:  文件1: 29.4548 文件2: 67.6222
在位置 80892 发现不同:  文件1: 29.3842 文件2: 32.0676
在位置 80893 发现不同:  文件1: 103.624 文件2: 97.8267
在位置 80894 发现不同:  文件1: 159.86 文件2: 53.0671
在位置 80895 发现不同:  文件1: 156.617 文件2: 64.4806
在位置 80976 发现不同:  文件1: 21.6029 文件2: 38.4915
在位置 80977 发现不同:  文件1: 104.502 文件2: 99.1743
在位置 80978 发现不同:  文件1: 80.7657 文件2: 63.9212
在位置 80979 发现不同:  文件1: 27.9133 文件2: 68.6483
在位置 81060 发现不同:  文件1: 48.2144 文件2: 42.8167
在位置 81061 发现不同:  文件1: 105.624 文件2: 103.049
在位置 81062 发现不同:  文件1: 157.427 文件2: 64.7257
在位置 81063 发现不同:  文件1: 203.157 文件2: 73.1688
在位置 81144 发现不同:  文件1: 56.2229 文件2: 50.0295
在位置 81145 发现不同:  文件1: 99.3952 文件2: 104.81
在位置 81146 发现不同:  文件1: 29.1709 文件2: 72.4784
在位置 81147 发现不同:  文件1: 86.518 文件2: 73.53
在位置 81228 发现不同:  文件1: 56.6084 文件2: 61.7055
在位置 81229 发现不同:  文件1: 94.8569 文件2: 112.08
在位置 81230 发现不同:  文件1: 200.031 文件2: 53.3784
在位置 81231 发现不同:  文件1: 156.02 文件2: 56.3546
在位置 81312 发现不同:  文件1: 59.8729 文件2: 65.9338
在位置 81313 发现不同:  文件1: 94.7521 文件2: 110.704
在位置 81314 发现不同:  文件1: 68.0279 文件2: 29.6146
在位置 81315 发现不同:  文件1: 26.7271 文件2: 33.4391
在位置 81396 发现不同:  文件1: 70.5895 文件2: 71.4362
在位置 81397 发现不同:  文件1: 102.307 文件2: 107.734
在位置 81398 发现不同:  文件1: 153.884 文件2: 35.8508
在位置 81399 发现不同:  文件1: 167.101 文件2: 30.9001
在位置 81480 发现不同:  文件1: 79.2602 文件2: 90.162
在位置 81481 发现不同:  文件1: 105.838 文件2: 101.545
在位置 81482 发现不同:  文件1: 26.8603 文件2: 19.5568
在位置 81483 发现不同:  文件1: 31.6302 文件2: 36.9944
在位置 81564 发现不同:  文件1: 104.186 文件2: 95.3526
在位置 81565 发现不同:  文件1: 105.481 文件2: 106.497
在位置 81566 发现不同:  文件1: 161.801 文件2: 26.537
在位置 81567 发现不同:  文件1: 164.648 文件2: 46.9224
在位置 81648 发现不同:  文件1: 109.007 文件2: 106.196
在位置 81649 发现不同:  文件1: 98.5869 文件2: 109.139
在位置 81650 发现不同:  文件1: 27.2082 文件2: 45.863
在位置 81651 发现不同:  文件1: 75.2955 文件2: 50.0016
在位置 81732 发现不同:  文件1: 104.442 文件2: 110.148
在位置 81733 发现不同:  文件1: 97.9771 文件2: 112.006
在位置 81734 发现不同:  文件1: 197.119 文件2: 35.1976
在位置 81735 发现不同:  文件1: 150.51 文件2: 42.9378
在位置 81816 发现不同:  文件1: 113.383 文件2: 112.334
在位置 81817 发现不同:  文件1: 97.3153 文件2: 109.786
在位置 81818 发现不同:  文件1: 78.7621 文件2: 38.7528
在位置 81819 发现不同:  文件1: 32.1632 文件2: 46.5915
在位置 81900 发现不同:  文件1: 125.724 文件2: 129.152
在位置 81901 发现不同:  文件1: 102.351 文件2: 104.828
在位置 81902 发现不同:  文件1: 157.417 文件2: 39.3664
在位置 81903 发现不同:  文件1: 170.925 文件2: 48.1291
在位置 81984 发现不同:  文件1: 137.798 文件2: 133.934
在位置 81985 发现不同:  文件1: 100.498 文件2: 104.234
在位置 81986 发现不同:  文件1: 51.8674 文件2: 32.8366
在位置 81987 发现不同:  文件1: 55.4834 文件2: 48.308
在位置 82068 发现不同:  文件1: 141.667 文件2: 140.816
在位置 82069 发现不同:  文件1: 101.047 文件2: 97.8344
在位置 82070 发现不同:  文件1: 174.551 文件2: 16.4892
在位置 82071 发现不同:  文件1: 179.875 文件2: 33.5397
在位置 82152 发现不同:  文件1: 150.065 文件2: 143.394
在位置 82153 发现不同:  文件1: 103.809 文件2: 100.302
在位置 82154 发现不同:  文件1: 78.165 文件2: 23.0505
在位置 82155 发现不同:  文件1: 65.8663 文件2: 36.4062
在位置 82236 发现不同:  文件1: 156.85 文件2: 147.486
在位置 82237 发现不同:  文件1: 98.8783 文件2: 106.049
在位置 82238 发现不同:  文件1: 179.601 文件2: 28.0601
在位置 82239 发现不同:  文件1: 186.671 文件2: 31.8624
在位置 82320 发现不同:  文件1: 165.017 文件2: 160.713
在位置 82321 发现不同:  文件1: 95.5913 文件2: 112.321
在位置 82322 发现不同:  文件1: 60.2933 文件2: 35.918
在位置 82323 发现不同:  文件1: 80.3553 文件2: 46.2945
在位置 82404 发现不同:  文件1: 165.981 文件2: 170.067
在位置 82405 发现不同:  文件1: 111.991 文件2: 113.56
在位置 82406 发现不同:  文件1: 186.186 文件2: 41.0295
在位置 82407 发现不同:  文件1: 165.153 文件2: 46.0329
在位置 82488 发现不同:  文件1: 167.009 文件2: 183.591
在位置 82489 发现不同:  文件1: 110.899 文件2: 114.387
在位置 82490 发现不同:  文件1: 66.9828 文件2: 34.4357
在位置 82491 发现不同:  文件1: 37.9762 文件2: 46.1937
在位置 82572 发现不同:  文件1: 192.592 文件2: 187.52
在位置 82573 发现不同:  文件1: 97.9095 文件2: 115.088
在位置 82574 发现不同:  文件1: 159.383 文件2: 26.6116
在位置 82575 发现不同:  文件1: 163.357 文件2: 44.5479
在位置 82656 发现不同:  文件1: 195.177 文件2: 188.152
在位置 82657 发现不同:  文件1: 100.34 文件2: 115.164
在位置 82658 发现不同:  文件1: 37.3624 文件2: 25.6253
在位置 82659 发现不同:  文件1: 47.1481 文件2: 43.3881
在位置 82740 发现不同:  文件1: 203.697 文件2: 194.92
在位置 82741 发现不同:  文件1: 98.4341 文件2: 113.845
在位置 82742 发现不同:  文件1: 176.399 文件2: 38.3357
在位置 82743 发现不同:  文件1: 147.104 文件2: 48.1961
在位置 82824 发现不同:  文件1: 210.155 文件2: 208.013
在位置 82825 发现不同:  文件1: 95.1931 文件2: 114.219
在位置 82826 发现不同:  文件1: 40.8136 文件2: 40.1978
在位置 82827 发现不同:  文件1: 39.8877 文件2: 49.8935
在位置 82908 发现不同:  文件1: 218.104 文件2: 223.332
在位置 82909 发现不同:  文件1: 94.7364 文件2: 113.671
在位置 82910 发现不同:  文件1: 178.174 文件2: 56.0205
在位置 82911 发现不同:  文件1: 183.085 文件2: 53.0142
在位置 82992 发现不同:  文件1: 228.067 文件2: 227.027
在位置 82993 发现不同:  文件1: 89.0682 文件2: 112.611
在位置 82994 发现不同:  文件1: 62.4357 文件2: 58.7859
在位置 82995 发现不同:  文件1: 66.9421 文件2: 57.2317
在位置 83076 发现不同:  文件1: 226.495 文件2: 229.411
在位置 83077 发现不同:  文件1: 89.5585 文件2: 113.179
在位置 83078 发现不同:  文件1: 188.208 文件2: 60.0432
在位置 83079 发现不同:  文件1: 182.69 文件2: 55.7744
在位置 83160 发现不同:  文件1: 233.957 文件2: 243.189
在位置 83161 发现不同:  文件1: 85.8026 文件2: 111.359
在位置 83162 发现不同:  文件1: 57.6753 文件2: 46.4108
在位置 83163 发现不同:  文件1: 48.3336 文件2: 59.5066
在位置 83244 发现不同:  文件1: 245.924 文件2: 262.386
在位置 83245 发现不同:  文件1: 105.968 文件2: 116.067
在位置 83246 发现不同:  文件1: 151.634 文件2: 30.7303
在位置 83247 发现不同:  文件1: 169.354 文件2: 47.6575
在位置 83328 发现不同:  文件1: 262.352 文件2: 263.339
在位置 83329 发现不同:  文件1: 108.4 文件2: 115.901
在位置 83330 发现不同:  文件1: 50.1749 文件2: 31.3852
在位置 83331 发现不同:  文件1: 53.1014 文件2: 50.2141
在位置 83412 发现不同:  文件1: 274.283 文件2: 268.211
在位置 83413 发现不同:  文件1: 95.7547 文件2: 97.8957
在位置 83414 发现不同:  文件1: 171.853 文件2: 20.4539
在位置 83415 发现不同:  文件1: 158.458 文件2: 33.8896
在位置 83496 发现不同:  文件1: 281.94 文件2: 273.686
在位置 83497 发现不同:  文件1: 98.3367 文件2: 98.0673
在位置 83498 发现不同:  文件1: 44.2189 文件2: 23.2955
在位置 83499 发现不同:  文件1: 20.1307 文件2: 38.8693
在位置 83580 发现不同:  文件1: 284.647 文件2: 288.506
在位置 83581 发现不同:  文件1: 99.4371 文件2: 98.8907
在位置 83582 发现不同:  文件1: 137.026 文件2: 13.4976
在位置 83583 发现不同:  文件1: 167.447 文件2: 16.3796
在位置 83665 发现不同:  文件1: 94.4191 文件2: 98.8991
在位置 83666 发现不同:  文件1: 29.7063 文件2: 14.0844
在位置 83667 发现不同:  文件1: 58.1298 文件2: 16.4376
在位置 83748 发现不同:  文件1: 296.433 文件2: 292.37
在位置 83749 发现不同:  文件1: 94.4201 文件2: 113.268
在位置 83750 发现不同:  文件1: 174.581 文件2: 23.7937
在位置 83751 发现不同:  文件1: 157.239 文件2: 51.7857
在位置 83832 发现不同:  文件1: 307.778 文件2: 301.066
在位置 83833 发现不同:  文件1: 102.53 文件2: 111.663
在位置 83834 发现不同:  文件1: 69.1337 文件2: 31.342
在位置 83835 发现不同:  文件1: 61.2541 文件2: 58.2087
在位置 83916 发现不同:  文件1: 316.197 文件2: 317.943
在位置 83917 发现不同:  文件1: 100.973 文件2: 109.579
在位置 83918 发现不同:  文件1: 182.091 文件2: 21.8181
在位置 83919 发现不同:  文件1: 182.518 文件2: 41.2528
在位置 84001 发现不同:  文件1: 98.833 文件2: 113.913
在位置 84002 发现不同:  文件1: 84.6018 文件2: 35.6344
在位置 84003 发现不同:  文件1: 70.5294 文件2: 55.1318
在位置 84084 发现不同:  文件1: 335.866 文件2: 339.206
在位置 84085 发现不同:  文件1: 92.8891 文件2: 115.479
在位置 84086 发现不同:  文件1: 181.179 文件2: 41.3509
在位置 84087 发现不同:  文件1: 191.799 文件2: 55.3958
在位置 84168 发现不同:  文件1: 345.361 文件2: 349.571
在位置 84169 发现不同:  文件1: 95.1796 文件2: 103.433
在位置 84170 发现不同:  文件1: 56.8591 文件2: 23.8784
在位置 84171 发现不同:  文件1: 65.4368 文件2: 18.5326
在位置 84252 发现不同:  文件1: 346.243 文件2: 368.502
在位置 84253 发现不同:  文件1: 94.6865 文件2: 101.767
在位置 84254 发现不同:  文件1: 179.822 文件2: 61.4945
在位置 84255 发现不同:  文件1: 178.208 文件2: 21.2092
在位置 84336 发现不同:  文件1: 355.503 文件2: 375.184
在位置 84337 发现不同:  文件1: 91.9516 文件2: 101.416
在位置 84338 发现不同:  文件1: 42.7362 文件2: 74.47
在位置 84339 发现不同:  文件1: 46.9273 文件2: 23.481
在位置 84420 发现不同:  文件1: 353.821 文件2: 376.448
在位置 84421 发现不同:  文件1: 116.532 文件2: 101.532
在位置 84422 发现不同:  文件1: 166.483 文件2: 76.7518
在位置 84423 发现不同:  文件1: 166.399 文件2: 24.3672
在位置 84504 发现不同:  文件1: 366.605 文件2: 378.552
在位置 84505 发现不同:  文件1: 108.89 文件2: 102.139
在位置 84506 发现不同:  文件1: 29.0053 文件2: 80.2945
在位置 84507 发现不同:  文件1: 37.5925 文件2: 25.696
